YearsExperience,Salary
7.2,119201.41
9.2,126484.67
4.5,41210.93
5.6,91031.41
3.6,112594.64
5.3,142244.44
9.8,59675.91
6.7,82161.29
9.6,138709.4
4.2,40052.64
8.6,44930.05
3.4,108816.49
1.9,53135.68
7.1,67797.75
7.4,130696.01
7.5,83845.65
1.2,112576.99
1.4,98052.17
9.3,145418.08
8.8,111624.85
1.3,118816.5
6.4,139573.01
2.9,136027.2
0.2,141890.2
4.5,73986.69
7.6,94662.74
3.1,42667.52
8.1,63935.16
4.6,129745.39
3.4,59619.87
8.4,146568.58
2.3,66008.4
1.8,130355.31
4.0,100689.05
9.1,45280.05
8.5,44026.08
1.9,91937.39
8.8,42998.48
6.1,127152.02
6.4,56273.67
0.7,82667.82
1.9,139821.19
3.0,71853.06
1.4,62058.16
7.6,115006.56
2.5,113020.3
0.7,71813.3
2.1,132794.61
8.4,142190.78
7.4,78812.88
4.4,53178.76
2.9,112666.93
6.6,93321.91
8.7,52944.11
1.8,88625.3
2.4,76023.69
5.0,139152.26
4.8,144636.96
7.3,117325.44
6.3,112239.27
2.4,73672.56
1.5,45346.83
3.6,89966.01
6.2,84986.8
2.4,63314.2
9.0,107739.97
1.4,110449.02
6.4,116958.51
6.0,73246.27
2.7,144102.93
1.9,147453.5
3.9,67331.51
3.7,63227.61
7.0,135561.46
9.9,87577.45
6.0,80497.15
4.4,115617.42
2.8,44977.08
2.5,110063.37
8.6,114334.12
0.7,51440.04
1.3,130911.71
5.5,78590.96
5.5,120462.62
9.3,92118.3
3.6,101378.03
6.9,134710.92
7.4,149670.25
1.4,63553.25
7.2,53057.69
0.2,75275.63
1.1,50415.27
4.4,102330.06
4.5,77491.78
6.3,124065.06
5.4,105297.92
7.4,47656.61
9.1,63953.45
1.4,75526.42
4.3,119907.24
6.5,127154.5
7.2,113452.05
4.4,108766.52
3.6,142756.26
4.2,108254.37
2.2,89482.8
5.4,100421.15
8.3,91295.77
4.0,85906.91
8.7,47451.41
7.8,149178.2
3.9,125406.63
9.5,149874.12
9.7,139167.18
9.8,106248.93
2.0,42591.76
2.9,96707.48
9.5,122646.34
3.4,116577.19
3.2,83846.42
8.3,62166.47
8.8,123057.64
5.8,45693.27
7.4,114582.17
8.1,86616.7
3.4,101489.39
7.9,135926.84
1.6,52565.26
5.0,58293.03
9.5,65474.2
3.2,128715.44
9.0,43973.79
4.8,102904.22
7.7,83357.91
0.9,125527.04
1.1,132946.94
0.3,105506.48
8.3,55799.36
2.3,73643.08
1.0,144292.36
6.7,125256.42
1.3,85298.25
8.6,48884.42
6.4,139941.85
6.2,112270.38
7.4,40141.73
4.8,145454.63
3.6,82668.68
1.4,146124.52
7.4,40453.6
7.9,52052.71
9.6,87822.3
7.8,97859.42
7.2,138904.48
3.0,101170.3
4.4,115538.61
6.6,83943.34
5.3,62176.48
1.4,97917.03
8.2,136021.0
8.7,127836.54
7.5,118503.41
3.2,126151.32
4.8,58452.51
7.8,73519.82
5.2,122937.91
7.3,95273.1
2.2,132611.11
2.7,71938.58
4.6,60393.01
6.4,48000.97
8.0,132000.36
8.0,115043.72
7.6,103074.66
2.9,143377.72
5.4,106725.13
2.8,131227.26
6.2,94279.02
6.1,75810.32
9.2,100454.63
7.1,146070.15
9.9,139058.01
0.4,147993.14
1.9,146322.73
1.2,132344.14
9.8,149178.9
0.1,104422.99
9.1,59436.42
8.5,55237.5
1.8,131125.59
9.0,79287.49
4.7,141347.99
9.4,135033.88
6.6,131556.21
3.3,127570.07
6.9,93722.55
4.7,96608.71
6.9,125031.24
0.6,112901.62
9.0,50596.66
3.3,103731.6
8.9,47512.74
9.4,117941.91
2.7,82688.01
6.9,55894.86
5.9,86263.16
4.9,54849.7
5.2,89532.82
3.3,44764.18
3.8,140838.65
4.2,108725.77
9.2,58377.42
9.1,146297.26
7.5,49071.23
9.0,127829.52
7.3,75484.07
3.8,76678.49
0.9,97165.26
5.6,112703.48
2.8,41725.9
0.4,126466.82
6.7,55007.43
8.5,115789.16
2.9,85580.3
3.3,50900.45
8.1,61263.63
9.8,84431.12
1.5,139664.21
1.0,63026.75
7.0,105018.04
5.1,86486.07
4.1,78085.65
8.2,94581.18
8.4,119161.06
6.8,148178.84
1.4,105948.76
6.7,142801.03
2.6,124593.75
2.5,54382.12
1.6,69523.2
1.4,72236.93
3.9,104678.96
10.0,149688.22
8.8,125672.79
3.8,52795.05
3.5,132155.48
3.1,131984.86
6.5,135952.04
9.9,124808.71
2.6,52160.73
0.2,65082.57
7.6,83309.79
8.7,111429.61
4.5,61050.47
4.4,109178.84
9.5,127928.81
1.2,138178.07
0.1,108732.31
2.6,92116.59
5.5,108812.51
0.1,89314.6
0.7,96318.4
5.9,78505.24
6.9,98192.07
3.6,141392.81
2.3,90539.47
5.1,130649.23
4.9,102521.23
9.2,120237.98
2.6,131648.42
6.9,130968.36
4.0,69832.25
0.2,147122.34
6.0,120462.83
8.2,63066.55
0.4,113614.58
1.4,47226.48
3.2,129956.53
3.4,121320.06
9.2,71783.37
0.9,96391.68
6.2,121501.31
0.5,108814.47
5.8,42332.93
5.4,126317.39
4.7,46201.86
4.2,84384.98
2.9,126888.61
8.2,95311.79
2.8,112123.59
1.6,59799.06
2.9,99765.39
9.2,99097.22
5.5,104754.62
4.1,125270.1
9.7,107484.38
0.2,133831.53
2.4,128936.86
2.7,78961.35
0.8,55458.38
9.1,80890.77
8.7,55128.74
9.7,96555.61
3.1,129046.16
5.1,89106.43
0.9,77412.79
1.9,88527.21
5.1,103352.01
5.5,132854.59
4.7,59815.06
3.2,67847.67
8.8,56706.17
4.5,141280.36
8.0,136085.88
0.0,41162.12
9.0,115290.14
7.1,45638.26
2.4,147404.13
3.0,139157.23
8.4,78865.01
7.5,129675.18
3.7,96821.67
6.6,136382.89
0.2,66149.16
2.5,54769.44
3.9,92342.28
4.7,72416.09
7.6,66642.67
3.0,48041.39
4.6,86756.73
7.3,101951.3
6.3,147641.01
7.0,43628.77
4.7,92299.15
5.0,143767.11
2.7,88821.65
8.8,78137.03
6.5,60889.91
7.6,133074.78
9.3,87942.69
4.2,107923.94
3.6,44594.27
9.6,101969.58
6.7,51843.96
4.5,123716.15
5.7,50473.5
9.4,79941.02
3.5,146410.39
1.0,42162.8
1.1,132918.91
8.5,81695.59
0.7,88870.81
1.2,51588.7
5.8,91428.17
4.9,45607.94
4.1,124811.5
3.9,44381.51
7.5,95033.81
7.6,64052.26
7.9,40927.27
4.0,82462.22
2.9,42976.74
2.6,149893.81
9.2,130252.23
6.6,45610.06
9.7,48518.84
3.4,143960.51
5.1,84372.01
5.4,141184.97
7.4,104243.3
1.4,52721.34
8.8,99023.55
4.2,148987.31
7.5,62916.21
0.7,142686.08
5.1,73994.9
0.8,44155.38
1.1,54551.87
4.3,122767.2
8.1,86465.56
7.1,132791.29
2.4,52865.33
9.4,59775.63
3.1,45520.96
7.2,142984.82
7.1,127496.34
9.1,105830.31
2.7,76270.04
5.1,83451.88
3.6,125604.54
1.6,136751.2
6.8,90976.03
4.1,131462.19
0.3,89546.23
8.5,106744.93
4.6,110948.39
4.1,109213.98
9.7,99644.85
1.8,57721.03
2.3,138332.51
1.0,88110.26
9.7,111152.87
7.7,43973.72
8.5,119805.95
6.9,70494.7
4.9,43417.78
0.5,111472.62
5.3,67104.04
6.7,48974.66
9.7,58510.2
3.1,54837.2
1.0,140328.03
3.7,120660.14
0.7,79063.03
4.5,44845.37
2.8,97336.41
5.5,114586.14
0.4,100697.72
8.3,122258.74
4.0,84369.21
8.6,126561.7
9.2,117836.11
7.7,127149.57
9.0,93340.51
1.8,75307.63
8.4,110357.96
2.8,108256.41
1.6,100486.66
2.2,61631.73
6.7,76886.01
9.6,48550.65
8.2,64968.52
6.3,93462.48
7.1,102783.47
6.6,77097.67
9.2,113569.72
8.7,123059.77
8.4,69817.92
7.5,148967.23
1.3,115735.32
4.3,139016.29
0.2,149996.72
0.3,126632.86
2.8,106036.55
3.8,123728.26
1.7,66593.86
1.9,69594.1
8.3,120500.22
6.6,126761.91
3.3,53663.55
7.5,146736.32
8.3,93936.7
9.8,149144.83
7.2,95215.99
0.3,126706.72
9.2,108740.41
6.8,96907.14
1.4,136792.61
1.6,143761.84
3.3,80046.22
0.3,66219.23
6.7,122366.49
0.6,116264.79
5.7,146156.89
3.8,117424.67
8.4,91034.14
1.1,72443.61
7.8,69811.71
2.3,44747.57
0.4,144404.48
4.4,73963.45
5.1,78741.54
4.7,131433.94
5.4,40279.01
7.7,112615.05
7.4,45869.57
3.8,89103.24
2.0,70297.17
1.0,109112.1
3.6,107012.19
9.7,102492.11
0.6,87706.13
3.4,93204.58
6.2,125372.09
1.0,77820.19
6.0,71800.74
8.3,111766.02
4.7,143653.26
9.3,80173.92
6.5,95092.9
0.5,136763.43
1.7,101319.08
8.1,111961.46
7.9,44906.31
0.9,114532.16
4.5,84630.15
6.0,144529.22
5.8,114053.08
9.1,89625.73
6.0,86648.37
4.2,126453.26
3.8,144633.54
5.9,115520.57
9.0,98321.27
8.4,105966.31
8.9,116681.97
4.7,66496.66
7.3,97314.09
8.7,63940.56
7.0,93562.61
1.5,64946.27
3.4,55284.07
1.1,141840.99
1.1,61216.55
6.8,62129.19
7.0,73650.07
6.6,142392.91
9.4,59565.91
6.7,108255.03
6.3,133588.87
4.7,93312.52
1.3,148916.48
6.6,65210.68
9.8,100713.37
2.1,83802.94
9.2,67732.56
5.9,115255.11
3.8,97452.97
5.3,111300.23
0.5,73627.14
2.7,140452.94
5.8,44347.16
3.2,108216.46
6.1,78676.4
7.7,47578.44
8.0,114080.66
0.9,85581.7
4.9,147990.61
7.1,116284.07
0.9,141278.85
2.2,112123.6
1.4,103209.44
9.2,149464.32
4.4,44266.43
7.7,82138.02
3.5,73283.66
7.0,125065.87
1.9,68310.59
9.1,71087.0
5.2,148483.24
6.0,96338.16
8.8,140846.42
9.0,93985.27
4.3,118852.32
6.2,110457.87
7.3,136364.88
6.6,106744.95
8.2,99058.75
2.9,92430.61
6.5,83694.18
5.3,123923.12
2.2,66705.12
7.4,139099.8
4.5,136714.27
2.7,103101.54
9.4,42682.62
9.9,50166.77
2.3,144868.28
9.2,126153.8
0.1,99021.14
2.0,99295.44
9.2,100623.53
7.9,82799.08
9.6,114889.2
2.3,119386.74
9.1,118544.36
2.7,54295.97
7.2,112768.33
2.8,43817.28
9.2,61902.4
3.0,95461.1
8.4,96704.18
3.6,90764.83
6.5,47057.28
2.6,61320.52
1.9,62925.69
6.9,104964.84
6.8,75303.77
6.5,106390.03
4.0,136349.34
4.1,117104.8
1.5,104230.43
9.5,49912.17
8.1,146561.69
9.8,72561.5
4.0,128717.19
8.1,61476.74
7.1,75888.86
4.6,97528.42
7.0,40815.57
3.6,145570.17
5.9,101412.34
7.9,121108.89
5.4,60244.91
6.1,70912.24
7.9,142381.04
3.5,140615.68
6.3,102636.72
4.3,139492.99
2.0,112168.33
1.7,79770.0
5.8,106332.27
5.5,133556.04
6.6,107674.83
6.2,52005.77
9.5,101347.14
6.2,77657.75
4.1,149307.84
7.5,132559.35
9.1,108668.78
1.0,83670.23
1.9,117140.97
7.1,120345.88
5.9,142008.23
4.8,49290.34
3.4,138570.09
0.2,75936.18
5.1,95335.51
8.5,56916.16
7.7,127550.95
2.0,60998.38
6.9,48159.14
6.3,85849.55
4.1,137379.64
4.3,68238.23
7.6,117334.25
7.8,138521.91
6.7,114802.97
4.3,67325.75
3.4,100151.31
3.0,92564.55
0.4,89686.84
5.8,113607.16
4.3,81474.0
8.8,105176.17
1.4,80796.12
6.2,67808.0
4.7,62042.98
3.0,129987.31
7.6,134045.39
9.3,67712.92
1.6,109786.86
0.7,128176.59
7.6,122487.66
7.6,70207.14
8.3,60887.85
2.9,117925.62
2.8,46311.83
4.5,65034.43
3.8,74758.88
4.2,92545.9
0.1,96346.86
5.1,76710.92
3.6,70763.38
3.1,74396.65
3.2,53001.79
0.8,102833.06
2.6,74236.66
5.6,141159.0
2.7,93710.83
1.1,116319.42
3.8,89045.97
5.4,69625.1
4.6,60380.14
8.4,136658.11
8.9,143803.56
0.2,95195.19
7.8,76431.86
6.3,67670.81
7.1,138680.19
5.4,95728.93
5.7,105235.36
7.7,49934.15
6.4,94111.55
3.3,64232.58
9.4,57974.07
7.3,84891.96
3.5,128688.6
5.2,41893.7
7.4,145641.94
1.4,111325.4
5.0,134623.86
2.2,49171.82
3.3,83493.02
6.1,107029.87
0.2,43847.8
6.0,61709.08
5.4,59620.08
8.5,79518.06
3.0,114720.66
6.6,128862.08
0.1,45179.92
2.1,55064.43
6.6,86028.34
2.6,100262.82
3.4,85558.4
3.9,109888.65
6.4,128554.16
6.2,66579.27
1.2,80307.35
9.2,96225.16
2.0,124231.95
1.2,140157.22
3.9,58407.46
9.9,100151.95
8.0,63388.04
5.4,67326.16
7.9,125763.98
4.9,147203.08
5.1,106038.83
4.4,103231.11
3.6,130181.99
3.8,71422.46
2.8,45076.34
2.6,115107.86
0.4,106917.07
8.0,115111.14
5.0,98701.42
7.2,42009.54
9.3,74106.19
1.1,118909.56
9.4,145437.49
7.6,131902.17
9.5,113443.44
0.2,116543.34
9.7,83514.19
0.7,61437.33
2.1,48769.03
5.4,81532.15
2.6,104371.58
4.2,133129.43
9.2,62318.85
4.8,149159.09
8.6,49180.2
9.1,138412.81
0.3,40745.63
2.5,40507.06
1.7,64828.76
6.8,71714.6
5.9,88006.14
5.5,73640.63
8.6,67167.43
3.1,76897.95
0.5,96592.27
6.3,52403.36
9.9,40629.98
7.8,139410.44
7.7,110366.54
9.8,92814.69
6.9,111534.71
3.9,96079.85
7.5,77433.9
2.3,130739.13
1.5,91900.36
5.8,118923.3
4.1,97443.42
7.4,106448.18
0.1,135417.51
3.0,98809.04
7.9,77135.35
8.3,131139.57
7.6,119571.08
9.4,102642.13
9.1,50031.73
9.6,45904.21
4.1,106634.39
6.6,122024.25
8.3,99146.7
7.0,117164.94
6.2,148329.48
0.7,135804.85
7.9,108770.76
4.5,127637.97
4.5,142040.64
6.3,44874.24
7.4,97858.85
0.4,64587.46
9.9,124728.58
8.6,112648.63
9.5,50458.75
0.8,141740.92
7.6,84920.61
9.7,118697.07
2.2,65428.44
7.2,69619.17
7.0,64516.44
0.6,76972.08
4.9,130384.32
8.1,115237.77
3.6,63876.8
3.4,129821.17
6.2,94053.43
6.4,40756.43
5.0,132568.7
2.6,141739.41
7.1,52429.74
6.4,108317.38
0.4,132967.64
2.1,47772.4
3.8,57966.42
5.8,115912.57
5.7,62130.56
5.5,60680.8
9.3,67569.09
9.1,108704.4
4.5,139214.21
7.9,84095.17
4.5,42764.09
7.7,133365.34
7.1,48432.26
4.9,115373.22
2.4,81667.69
4.0,139382.99
1.5,115854.38
1.4,78620.14
2.0,143827.99
9.1,71358.19
7.4,115027.32
9.5,70284.12
6.3,66145.43
5.1,123349.79
9.7,83326.09
2.0,94540.51
4.7,41890.7
6.9,58887.02
0.5,116985.99
0.3,97516.12
6.4,145397.75
9.3,77985.12
8.6,137494.46
6.7,148388.35
9.6,90311.34
3.8,86807.74
6.7,104013.25
9.4,56558.21
0.9,60123.13
9.5,54571.6
5.3,135109.43
7.4,128991.63
2.8,99464.94
1.7,128184.27
0.0,136958.42
8.8,110623.39
9.4,127312.02
6.9,59952.14
8.1,122146.16
8.3,58261.58
6.5,122412.95
1.4,127051.37
5.2,129672.88
9.2,110872.68
0.0,44946.71
1.4,45954.21
5.0,40277.0
4.6,113471.37
7.7,61420.8
9.6,87457.07
0.2,111206.52
1.6,66903.25
2.8,133356.95
5.6,68468.78
0.6,109558.43
5.2,117200.52
6.2,92729.89
6.3,115303.64
4.8,69098.25
8.4,71943.58
3.3,95847.47
4.7,73164.1
6.2,60769.65
5.9,129537.28
5.9,94692.15
4.5,130175.26
5.7,121631.23
3.7,87000.58
4.3,80070.65
7.9,129366.21
6.4,45355.47
3.9,129212.06
0.0,60110.01
1.3,48311.67
5.4,66883.55
0.7,144354.48
6.9,61674.35
8.7,92216.36
6.5,56475.11
1.1,72619.42
8.7,112655.24
4.6,64067.55
9.9,101455.44
5.8,139325.99
0.9,123021.01
6.1,61225.97
3.1,132838.4
9.7,92990.86
9.0,47937.94
9.0,110904.55
2.5,139065.14
7.9,115180.96
1.3,44608.15
8.8,50892.45
3.8,83088.37
3.7,126910.49
8.5,73060.14
9.0,48090.34
1.8,103914.0
6.3,46623.44
8.6,148387.15
3.1,105382.62
6.3,139355.28
5.5,117972.61
8.3,71299.71
0.4,97782.37
8.5,55445.22
8.9,84028.91
1.8,148746.24
2.0,43775.98
8.5,41189.33
0.5,55381.17
1.6,71275.49
9.5,84001.38
3.4,43611.9
5.8,47419.72
8.1,87675.41
7.1,139512.98
7.2,105521.72
0.2,61241.91
6.0,138943.38
5.4,73676.77
2.1,92551.51
1.3,119475.24
1.6,115140.87
4.4,59540.23
5.5,67142.96
0.5,91668.59
5.5,65670.31
3.9,112566.16
8.2,136410.41
4.7,140770.44
5.0,62555.68
8.5,74134.06
2.5,96302.13
0.5,90233.57
2.9,51540.83
5.9,64229.01
7.9,50829.95
1.4,143096.33
1.5,132294.55
6.9,131725.38
5.4,71247.27
4.7,58020.96
9.7,148532.21
8.3,104637.67
3.2,147494.82
9.5,117771.88
8.2,54339.08
9.5,42217.53
6.5,113179.28
8.9,103907.49
0.0,140292.63
9.4,99669.31
5.0,59357.69
1.1,45988.35
0.6,46380.92
6.9,40382.84
7.9,78589.22
2.0,109154.79
0.0,59496.05
2.1,134709.53
6.0,115902.42
3.9,47471.29
7.7,68306.7
1.2,115863.36
4.1,109463.45
6.8,65027.21
6.9,40568.81
1.0,139803.27
6.7,58802.23
2.6,67769.2
5.0,46459.47
2.4,102700.8
0.1,114918.37
3.6,93928.74
6.0,42186.21
9.2,64775.44
5.7,55469.04
9.0,113961.95
8.9,71923.22
2.0,121832.14
9.9,81296.22
6.8,121429.32
4.9,67633.91
1.2,72272.68
3.4,105448.76
5.2,141811.17
0.0,109006.81
2.7,120330.49
9.0,53659.35
0.3,83303.1
1.9,141677.46
0.6,133941.22
1.9,101919.7
7.1,95221.6
3.1,81936.77
9.4,108210.89
5.3,97723.63
8.7,98008.37
2.7,142412.24
1.6,46033.65
8.8,65178.31
2.7,68358.4
0.8,88448.21
9.2,68952.13
5.4,58775.36
8.2,103383.61
1.1,45907.51
9.1,45056.65
8.8,40207.46
6.7,148923.18
7.8,121504.87
6.3,117380.68
3.8,132808.41
5.4,145858.45
0.2,90880.71
1.5,107209.45
0.0,72076.76
1.1,42531.7
6.6,135001.75
7.4,101544.57
3.6,65583.86
2.6,118613.34
7.5,65570.9
2.4,53473.73
9.3,71015.08
9.3,132110.31
8.2,132493.77
2.4,92644.85
5.3,64200.84
6.1,92919.79
5.1,145116.07
1.0,75493.26
0.1,110763.92
0.4,50549.98
6.2,136490.24
9.0,71026.43
5.5,122409.0
8.6,95600.8
1.8,142148.03
4.5,75430.57
0.2,145082.4
1.0,42516.01
2.7,63465.46
1.1,104752.98
0.3,62189.94
2.7,64913.35
9.9,115213.76
5.8,57322.45
9.8,77871.15
6.8,102159.33
2.8,105211.18
2.3,85219.92
7.9,106463.43
3.4,54520.33
9.5,78947.7
5.7,41968.99
7.3,110101.82
3.6,148307.0
9.4,46791.69
3.9,143863.52
3.8,73359.26
9.2,55569.93
2.4,135655.87
6.7,82677.79
3.9,138247.37
3.4,53369.75
2.4,99821.81
7.6,56391.96
8.7,103334.79
3.4,126594.04
3.0,105695.16
5.3,118655.42
5.8,105401.07
9.5,43264.61
6.5,147683.0
2.4,67695.08
1.4,132954.62
6.2,72468.08
3.7,140758.9
7.9,123524.93
6.2,120416.11
0.4,79191.2
9.6,140033.03
9.4,70396.2
0.1,102516.49
5.4,107162.86
9.6,120830.03
4.8,52450.06
1.0,87780.56
5.6,146222.93
2.8,108354.62
2.3,122141.08
7.7,137725.91
8.0,110447.54
9.1,44901.96
6.4,119889.11
1.4,56158.95
0.9,144252.98
1.8,68903.06
4.1,62060.78
7.7,124183.31
3.8,82165.4
2.3,85793.38
7.3,44400.04
7.5,108546.36
2.6,115386.6
5.4,84282.61
8.2,146409.57
4.1,64654.51
5.6,50295.86
4.2,64093.72
6.4,88317.1
6.4,93740.8
5.0,127000.56
5.6,141272.93
4.3,65054.14
5.0,104010.71
7.9,58394.52
2.8,112105.99
5.6,57710.42
6.4,113474.63
1.7,51100.68
5.3,103010.74
4.1,108154.37
0.7,54661.21
4.4,129533.26
6.3,53372.47
3.3,55606.84
3.2,86960.48
5.9,144843.3
0.7,133314.92
9.4,49963.6
9.0,139449.73
9.7,70003.93
0.0,71405.11
3.0,128948.83
5.0,41043.45
3.8,71985.6
8.0,119398.12
0.0,147410.65
1.0,94231.91
1.7,87212.84
0.9,86353.36
6.0,145337.03
6.2,124230.33
9.0,72736.3
5.9,83840.73
1.3,121473.99
2.3,62215.39
2.5,134876.55
1.0,146935.72
1.6,116086.56
4.8,71706.45
5.3,44751.54
2.8,132077.78
5.1,66914.88
4.3,79840.36
4.1,99765.08
5.6,77593.08
2.2,133125.4
0.7,118729.94
7.0,149772.76
1.3,71557.11
8.7,138333.87
0.5,82545.82
4.0,91430.17
2.0,84784.36
4.5,105925.18
7.7,120654.69
6.8,145410.82
6.5,130312.54
7.5,57956.18
9.5,62006.08
1.6,61643.14
0.7,111906.03
1.8,127460.54
3.4,143332.5
7.3,99304.3
7.6,46375.33
6.4,126250.75
1.4,55969.22
7.3,47748.44
6.2,135424.64
1.5,87321.65
3.5,107342.12
7.3,112716.76
0.9,136946.5
9.4,55546.4
4.4,113560.38
7.4,108949.73
1.9,123711.94
4.9,109805.85
6.7,61631.18
3.0,112470.73
2.3,54397.71
2.2,85564.09
5.2,103930.91
4.8,127994.02
4.4,52552.29
4.6,114476.1
1.6,103694.06
5.6,117694.5
3.1,115232.35
2.2,44031.05
4.5,113528.12
6.4,97978.16
5.8,40567.62
5.5,116314.55
7.0,142355.92
5.3,136242.62
5.6,78641.24
7.9,44410.49
0.6,43749.7
6.9,106501.98
1.5,149126.21
6.1,147669.57
0.3,97210.02
3.6,122449.76
10.0,49384.44
9.3,113767.62
6.1,120077.63
7.3,83648.06
0.5,65180.17
0.4,116151.9
7.1,84273.95
5.1,100078.06
8.8,136935.99
0.9,117670.06
5.9,126301.76
1.0,92227.52
0.1,110904.09
0.8,41075.47
1.4,98947.18
6.4,49455.4
7.2,78920.29
2.6,64960.16
9.0,84419.54
1.8,119111.19
9.1,104272.37
7.4,61358.79
4.7,125057.53
8.8,55484.4
8.8,60361.13
3.8,74384.26
5.3,55578.56
4.8,140190.87
8.9,125930.75
1.0,142788.3
8.4,64513.92
9.6,76431.78
3.4,148317.2
8.1,52927.51
6.8,77583.78
3.2,104599.4
1.4,117806.16
6.1,134886.93
9.1,45249.88
9.3,98049.19
3.3,142445.22
6.1,64332.87
9.9,52473.88
3.4,134007.59
7.6,46482.56
7.0,68490.24
6.0,126625.57
3.2,149231.36
1.5,88282.4
3.2,105012.09
0.8,89699.76
2.8,111251.82
6.1,93200.6
5.8,59784.9
8.3,82917.84
1.4,102736.66
6.2,140457.69
4.8,68909.71
5.3,77939.98
6.1,138903.77
5.4,112780.06
8.9,91730.08
1.0,71445.08
2.7,117479.13
2.9,77064.01
8.4,75362.85
5.0,54757.3
8.1,90873.79
9.8,67624.15
10.0,55118.21
4.8,96410.25
6.4,69761.73
3.8,132060.38
6.3,129475.71
4.6,52478.71
0.8,53997.91
2.9,57443.13
5.5,66861.35
8.3,131789.18
5.3,64359.44
8.3,56097.22
6.9,69866.96
6.6,77449.26
4.0,108242.95
4.7,137533.61
1.4,78659.13
1.4,130771.03
6.4,80639.39
8.6,67371.73
8.6,76497.79
4.2,108994.13
9.4,43252.86
1.5,48104.52
5.7,117028.01
9.0,119687.05
8.6,109651.21
7.5,123324.21
1.7,134681.99
0.8,103689.34
4.0,149113.01
4.0,46798.44
3.1,84622.14
4.9,108987.71
1.4,49268.08
1.7,122161.49
4.3,94644.87
2.3,91419.61
3.6,134439.51
9.7,68448.15
6.4,49041.93
9.8,122006.26
6.3,40752.42
1.2,45027.86
5.6,126510.24
5.2,68208.45
6.3,119616.93
8.4,103509.96
9.7,98008.8
1.3,65037.91
5.4,112452.41
10.0,116670.24
6.1,138773.79
0.4,110987.47
2.5,122267.45
3.0,64102.25
2.8,138989.81
0.8,96107.64
0.8,49320.9
3.0,134301.06
6.3,88542.39
6.6,51181.59
8.9,149014.23
4.5,139640.1
0.9,128660.72
2.8,110373.67
7.8,54016.04
6.6,137284.02
7.2,111231.22
6.9,60760.17
0.9,67062.84
7.1,139723.57
8.8,95291.93
9.9,132639.49
4.5,104252.82
7.6,58820.74
3.6,110427.8
1.4,93493.02
0.5,64853.68
7.4,57727.92
1.1,123115.43
8.3,91743.56
1.9,61964.47
7.7,138882.25
6.6,59373.19
2.4,51363.53
2.9,99756.48
8.4,122412.34
8.5,95955.69
2.9,67397.62
1.6,93362.78
9.2,135939.48
8.6,65734.7
9.5,117223.5
6.9,71891.91
8.8,91242.75
3.9,75808.09
3.6,149421.63
3.5,70662.69
2.3,50592.22
1.8,131586.53
0.8,41111.68
9.5,142128.14
1.5,88462.05
5.6,87897.93
3.8,146475.84
3.4,95598.41
5.5,87301.44
3.1,88473.85
9.1,100234.28
6.9,80757.42
7.8,70011.33
4.9,57266.63
5.4,52597.63
0.5,113083.65
8.7,144559.02
9.5,114727.64
5.3,84847.41
3.2,74036.64
1.8,94670.92
9.7,65251.75
8.4,103273.56
2.3,47826.16
8.9,70335.4
0.1,58326.25
4.2,87577.75
1.2,56710.33
9.2,121683.46
8.8,101099.04
5.5,113662.02
0.9,143635.68
3.8,138814.67
6.0,142160.1
3.7,102399.64
4.8,133906.88
8.6,49420.59
7.6,66830.21
3.5,108008.74
1.6,52577.83
7.0,80455.37
4.7,102937.28
4.7,106034.72
7.7,105131.43
9.0,48159.75
1.3,122199.91
4.6,66987.59
6.0,117425.32
8.7,84663.72
3.3,125962.46
8.0,95608.33
9.7,100315.71
3.9,143106.41
2.6,132310.07
0.1,45387.83
3.4,129548.78
3.9,47931.15
2.9,123133.71
9.2,43757.78
3.6,117995.88
5.0,89903.54
1.5,113092.22
0.7,95859.97
7.1,101492.62
5.1,117122.84
5.8,106964.98
3.6,131370.59
2.0,57981.8
6.2,84131.11
5.6,72497.26
5.6,119960.64
2.0,106817.01
8.9,67248.42
8.9,40901.39
6.9,45659.8
3.4,62000.47
0.6,73210.04
3.9,104187.37
7.3,69993.85
8.8,141982.78
4.2,125124.61
5.4,61797.74
6.0,108703.51
1.5,88098.52
5.8,113557.5
5.6,144388.94
4.6,109444.9
10.0,134846.38
7.5,92079.5
0.5,125014.91
4.8,58314.84
8.1,54118.31
6.7,56181.64
9.8,135674.46
2.4,103924.2
4.7,51878.34
4.0,49901.92
5.3,146130.85
2.1,71691.36
1.9,93289.6
5.3,65422.13
3.8,42457.4
5.0,96008.42
7.5,110552.28
6.8,115312.42
4.9,48050.33
0.9,136367.83
2.5,84761.71
1.0,40694.36
4.4,65287.56
5.1,86568.11
6.8,75225.29
9.5,111673.79
3.9,115447.57
5.9,49281.25
2.9,89064.53
7.1,86144.03
3.7,130498.6
2.3,102577.65
1.1,104708.51
1.5,67513.78
6.7,133329.48
2.5,100890.18
5.4,136168.28
3.0,117692.9
4.6,143552.16
4.7,130517.07
7.9,136761.33
4.5,117852.1
7.7,116039.88
4.5,49896.6
0.4,69121.49
0.6,62947.06
5.0,73341.8
7.2,51849.38
5.4,104548.04
1.2,47798.24
1.0,60091.18
4.7,114148.74
0.8,130725.29
9.8,80516.33
9.8,98929.97
4.3,131532.16
4.7,126077.96
9.0,118372.95
4.3,64538.77
1.6,110331.71
0.9,48376.99
2.4,103461.4
